District ID,District Name,Superintendent,School ID,School Name,Principal,Grades Offered,School Type,County,Total Enrollment,Pct Mobile Students 2015-16,Enrollment K-3,Enrollment 4-5,Enrollment 6-8,Pct of Students Attending Regularly,School Self-Contained Class Size,Oregon Self-Contained Class Size,School Departmentalized Class Size,Oregon Departmentalized Class Size,School ELA Class Size,Oregon ELA Class Size,School Math Class Size,Oregon Math Class Size,School Science Class Size,Oregon Science Class Size,School Social Studies Class Size,Oregon Social Studies Class Size,Pct Ever English Learners,Pct Economically Disadvantaged,Pct Students with Disabilities,Pct Asian,Pct Black,Pct Hispanic,Pct Native American,Pct Multi-racial,Pct Pacific Islander,Pct White,Number of Languages Spoken,School Rating,Percent with All Required Vaccinations,Percent without All Required Vaccinations,ESEA Designation,Rating Compared to Similar Schools,ELA Pct Met 2014-15,ELA Pct Met 2015-16,State ELA Pct Met,Like Schools ELA Pct Met,Math Pct Met 2014-15,Math Pct Met 2015-16,State Math Pct Met,Like Schools Math Pct Met,Science Pct Met 2012-13,Science Pct Met 2013-14,Science Pct Met 2014-15,Science Pct Met 2015-16,State Science Pct Met,Like Schools Science Pct Met,Freshmen On Track 2015-16,State Freshman On Track,Like Schools Freshman On Track,Freshmen On Track 2013-14,Freshmen On Track 2014-15,Four Year Graduation Rate 2011-12,Four Year Graduation Rate 2012-13,Four Year Graduation Rate 2013-14,Four Year Graduation Rate 2014-15,State Four Year Graduation Rate,Like Schools Four Year Graduation Rate,Five Year Completion Rate 2011-12,Five Year Completion Rate 2012-13,Five Year Completion Rate 2013-14,Five Year Completion Rate 2014-15,State Five Year Completion Rate,Like Schools Five Year Completion Rate,Dropout Rate 2011-12,Dropout Rate 2012-13,Dropout Rate 2013-14,Dropout Rate 2014-15,State Dropout Rate,Like Schools Dropout Rate,Continuing Education Rate 2010-11,Continuing Education Rate 2011-12,Continuing Education Rate 2012-13,Continuing Education Rate 2013-14,State Continuing Education Rate,Like Schools Continuing Education Rate
1931,Gladstone SD 115,Bob Stewart,137,Walter L Kraxberger Middle School,John Olson,Grade(s) 6-8,M,Clackamas,490,10.80%,,,,81.30%,28.5,25,,,25,24,23.5,24,31,26,28.5,27,10%,49%,16%,1%,2%,16%,1%,7%,1%,73%,10,Not Rated,97,3,,Not Rated,43.8,47.1,56.7,60,32.1,28.8,42.8,42.8,72.2,61.4,51.5,58.9,63.8,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Glendale SD 77,Brenyl Swanson,307,Glendale Community Charter School,Brenyl Swanson,Grade(s) 9-12,H,Douglas,87,28.80%,,,,52.60%,--,--,,,20,24,14,24,16,26,15.5,27,*,***,15%,0,1%,9%,5%,1%,0,84%,2,Not Rated,89,11,,Not Rated,30.8,21.4,70,66.6,11.5,<5,34.2,25.9,>95,41.7,45,50,60,54.1,91.3,83.5,79,55.6,61.1,67.6,53.8,76.9,67.7,73.8,65.3,78.1,78.8,65.4,84.6,81.6,77.1,5.7,12.6,7.5,8.1,4.3,7.7,33.3,48,52.9,40.9,59.4,45.5
2000,Glendale SD 77,Brenyl Swanson,306,Glendale Elementary School,Sean O Brady,Grade(s) K-8,E,Douglas,197,38.90%,80,49,68,73.70%,23,25,23,25,,,,,,,,,*,***,18%,0,1%,15%,3%,2%,1%,79%,1,Not Rated,89,11,,Not Rated,31.5,28.3,54.5,43.4,14.7,10.3,43.9,32.7,57.5,55.6,44.4,26.3,65.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Glide SD 12,Mike Narkiewicz,282,Glide Elementary School,Jerry Halter,Grade(s) K-6,E,Douglas,389,13.60%,209,118,62,78.60%,27,25,21,25,,,,,,,,,*,63%,13%,0,0,6%,2%,5%,0,87%,2,Not Rated,95,5,,Not Rated,50.2,52.4,52.8,55.1,43.3,45.7,43.7,45.1,73.7,74.4,76.4,72,66.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Glide SD 12,Mike Narkiewicz,285,Glide High School,Kristina Haug,Grade(s) 9-12,H,Douglas,196,17.70%,,,,88.00%,--,--,,,17,24,20,24,21.5,26,15,27,*,53%,15%,0,0,6%,1%,2%,0,91%,4,Not Rated,97,3,,Not Rated,80.8,73.5,70,75.6,21.2,40.8,34.2,34.7,93.8,85.7,>95,82.4,60,62.3,94,83.5,82.7,79.6,90.9,86.7,86.4,82.7,91.7,73.8,78.2,81.8,90,93.2,88.7,81.6,84.2,0.9,2.2,2.2,0.4,4.3,2.8,66,66,55,72.7,59.4,54.2
1992,Glide SD 12,Mike Narkiewicz,284,Glide Middle School,Kristina Haug,Grade(s) 7-8,M,Douglas,119,17.30%,,,,84.10%,--,--,,,28,24,22.5,24,29.5,26,30.5,27,*,60%,18%,0,0,6%,3%,2%,0,90%,2,Not Rated,96,4,,Not Rated,44.3,53.5,58,52.8,27.3,29,44.3,37.6,75,76.9,72.1,77.6,63.8,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,435,Allen Dale Elementary School,Jake Musser,Grade(s) K-5,E,Josephine,496,11.90%,320,176,--,85.30%,25,25,25,25,,,,,,,,,*,***,17%,<1%,<1%,12%,<1%,6%,<1%,81%,7,Not Rated,92,8,,Not Rated,45.2,49.6,52.4,48.3,40.9,37.3,44.9,38.7,82.9,83,74.7,75.2,66.5,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,442,Grants Pass High School,Ryan Thompson,Grade(s) 9-12,H,Josephine,1688,15.30%,,,,66.80%,--,--,,,22,24,20,24,21,26,23,27,<5%,***,11%,1%,1%,13%,1%,7%,<1%,78%,9,Not Rated,94,6,,Not Rated,44.8,61.1,70,68.8,24.1,22.9,34.2,31.2,72.3,74.3,71.4,74.9,60,59.3,79.8,83.5,82.1,71.1,78.5,69,69.9,73.6,72.9,73.8,79.3,81.7,84,80.8,82.7,81.6,86.7,5.1,4.8,5.7,5.3,4.3,2.5,49.9,54.9,51.6,51.8,59.4,50
2054,Grants Pass SD 7,Kirk Kolb,436,Highland Elementary School,George Personius,Grade(s) K-5,E,Josephine,446,16.70%,278,168,--,91.00%,25,25,24,25,,,,,,,,,*,***,15%,1%,0,10%,1%,3%,<1%,85%,6,Not Rated,91,9,,Not Rated,64.5,65.6,52.4,45.4,51.6,52,44.9,34.9,85,84.9,90.4,90.5,66.5,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,437,Lincoln Elementary School,Missy Fitzsimmons,Grade(s) K-5,E,Josephine,454,16.90%,305,149,--,88.70%,25,25,25,25,,,,,,,,,14%,***,17%,3%,<1%,23%,2%,6%,<1%,66%,9,Not Rated,93,7,,Not Rated,56.3,54.5,52.4,49.1,50.2,52.6,44.9,39.1,93,82.7,79.8,80,66.5,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,438,North Middle School,Tommy Blanchard,Grade(s) 6-8,M,Josephine,727,16.10%,,,,78.70%,--,--,,,22.5,24,23,24,24.5,26,24,27,6%,***,16%,1%,1%,15%,1%,5%,0,77%,8,Not Rated,92,8,,Not Rated,57.7,60.6,56.7,52.9,37.3,42.7,42.8,36.7,74.2,77.6,75.2,74.5,63.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,1351,Parkside Elementary,Rob Lewis,Grade(s) K-5,E,Josephine,444,24.00%,290,154,--,80.40%,25,25,25,25,,,,,,,,,*,***,14%,0,<1%,10%,2%,6%,0,81%,2,Not Rated,92,8,,Not Rated,48.9,51.2,52.4,45.8,29.8,34.1,44.9,36.6,76.4,88.1,72,78.4,66.5,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,439,Redwood Elementary School,Christine  Mooney,Grade(s) K-5,E,Josephine,499,13.50%,340,159,--,86.40%,27.5,25,27,25,,,,,,,,,9%,***,15%,<1%,<1%,18%,1%,7%,<1%,73%,5,Not Rated,92,8,,Not Rated,65,63.3,52.4,49.8,50,47.6,44.9,40.7,82.2,88.1,93.5,85,66.5,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,440,Riverside Elementary School,Rob  Henderson,Grade(s) K-5,E,Josephine,435,20.20%,306,129,--,84.10%,25.5,25,24.5,25,,,,,,,,,<5%,***,20%,1%,1%,12%,1%,5%,0,80%,3,Not Rated,93,7,,Not Rated,54.5,45.5,52.4,46.3,35.3,36.5,44.9,37,91.2,83.3,87.9,77,66.5,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Grants Pass SD 7,Kirk Kolb,441,South Middle School,Jeff Weiss,Grade(s) 6-8,M,Josephine,670,15.00%,,,,83.50%,--,--,,,23,24,23,24,23,26,22,27,<5%,***,17%,<1%,<1%,14%,1%,7%,0,77%,2,Not Rated,94,6,,Not Rated,56.7,56.9,56.7,53,36.8,37.6,42.8,38,77.4,71.3,71.4,73.1,63.8,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,3950,Albany Options School,John Hunter,Grade(s) 9-12,H,Linn,139,64.00%,,,,56.90%,--,--,,,9.5,24,11,24,10,26,6.5,27,14%,60%,32%,0,1%,22%,1%,4%,0,71%,2,Not Rated,98,2,,Not Rated,23.8,44.4,70,33.6,<5,11.1,34.2,6.3,35.3,23.8,31.8,33.3,60,32.1,*,83.5,54.1,*,*,12.2,18.1,24.5,19.1,73.8,24.8,61.9,70,75.2,78.6,81.6,49.6,10.6,9.5,5.1,6.8,4.3,58.8,27.3,21,20.6,19.5,59.4,30.9
2100,Greater Albany Public SD 8J,Jim Golden,632,Calapooia Middle School,Gina Ayers,Grade(s) 6-8,M,Linn,577,16.80%,,,,81.00%,--,--,,,23,24,28,24,29,26,26,27,15%,64%,20%,1%,1%,27%,2%,3%,1%,66%,7,Not Rated,99,1,,Not Rated,46.5,47.8,56.7,56.4,23.5,30.9,42.8,39.2,64,61.8,63.7,64.3,63.8,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,631,Central Elementary School,Lisa Shogren,Grade(s) 3-5,E,Linn,154,16.40%,59,95,--,84.20%,24.5,25,49,25,,,,,,,,,*,53%,13%,0,0,9%,1%,13%,0,77%,2,Not Rated,99,1,,Not Rated,52.3,53.1,52.4,54.3,44.9,49.7,44.9,43,72,66.7,66.7,65.3,66.5,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,633,Clover Ridge Elementary School,Elisa Stephens,Grade(s) K-2,E,Linn,313,14.20%,313,--,--,83.00%,26,25,101,25,,,,,,,,,*,34%,11%,1%,1%,7%,1%,6%,<1%,84%,2,Not Rated,98,2,,Not Rated,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,635,Fir Grove Primary School,Jerrie Matuszak,Grade(s) K-1,E,Linn,112,6.00%,112,--,--,88.10%,28,25,58,25,,,,,,,,,*,15%,7%,4%,1%,5%,0,3%,1%,87%,3,Not Rated,95,5,,Not Rated,*,*,*,--,*,*,*,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,640,Lafayette Elementary School,Jodi Smith,Grade(s) K-5,E,Linn,320,14.50%,215,105,--,82.80%,26,25,28,25,,,,,,,,,19%,79%,13%,0,1%,29%,1%,5%,0,63%,4,Not Rated,98,2,1,Not Rated,42.9,44.1,52.4,48.8,37.7,40.1,44.9,40,40.4,68.3,68.1,73.1,66.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,641,Liberty Elementary School,Rich Sipe,Grade(s) K-5,E,Linn,347,9.80%,217,130,--,89.60%,28,25,62,25,,,,,,,,,*,33%,14%,2%,<1%,6%,1%,8%,<1%,82%,4,Not Rated,96,4,,Not Rated,68.7,72.3,52.4,66.1,69.8,63.6,44.9,60.2,87.5,81.8,82.3,64.9,66.5,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,642,Memorial Middle School,Ken Gilbert,Grade(s) 6-8,M,Linn,589,15.10%,,,,85.90%,--,--,,,28.5,24,26.5,24,29,26,30,27,7%,49%,20%,2%,1%,17%,1%,9%,<1%,71%,8,Not Rated,99,1,,Not Rated,56.2,59.4,56.7,54,43.5,41.7,42.8,39.9,71.6,74.1,71.2,69,63.8,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,637,North Albany Elementary School,Tracy Day,Grade(s) K-5,E,Linn,301,10.20%,191,110,--,>95%,26.5,25,--,--,,,,,,,,,*,16%,6%,2%,<1%,4%,<1%,9%,0,84%,4,Not Rated,98,2,,Not Rated,65.2,80.1,52.4,78.1,58.4,71,44.9,72.4,>95,84.6,81.1,90.9,66.5,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,638,North Albany Middle School,Jon Dilbone,Grade(s) 6-8,M,Linn,570,11.10%,,,,84.20%,--,--,,,28,24,28,24,29.5,26,29,27,14%,42%,8%,1%,1%,23%,<1%,8%,0,67%,6,Not Rated,98,2,,Not Rated,67.6,74.3,56.7,61.4,43.4,52,42.8,44.4,85.2,87.3,80.7,85.1,63.8,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,643,Oak Elementary School,Kelly Bussard,Grade(s) K-5,E,Linn,335,11.70%,214,121,--,87.20%,26,25,27,25,,,,,,,,,*,50%,16%,<1%,1%,10%,1%,5%,<1%,82%,3,Not Rated,98,2,,Not Rated,50.3,53.4,52.4,59.4,47.7,56.4,44.9,50.5,70.9,56.8,67.4,86.8,66.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,639,Oak Grove Elementary School,Jerrie Matuszak,Grade(s) 2-5,E,Linn,261,7.40%,127,134,--,92.50%,25.5,25,--,--,,,,,,,,,*,17%,8%,<1%,<1%,5%,<1%,6%,<1%,87%,5,Not Rated,97,3,,Not Rated,76.2,75.1,52.4,80.1,76.2,79.8,44.9,73.2,78.2,88.1,86.9,79.2,66.5,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,636,Periwinkle Elementary School,Robert Daugherty,Grade(s) K-5,E,Linn,403,17.90%,283,120,--,84.30%,23,25,24,25,,,,,,,,,16%,57%,12%,1%,1%,26%,1%,7%,0,64%,5,Not Rated,99,1,,Not Rated,41,55.7,52.4,54.3,34.2,41.6,44.9,45.6,75.9,61.5,67.9,46.4,66.5,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,650,South Albany High School,Brent Belveal,Grade(s) 9-12,H,Linn,1290,17.20%,,,,73.80%,--,--,,,29,24,28,24,28,26,30,27,13%,55%,14%,1%,1%,25%,1%,5%,<1%,67%,9,Not Rated,99,1,,Not Rated,51.8,67.8,70,72.6,21.3,31.3,34.2,32.6,54.6,49.6,61.7,52.8,60,59.9,75.7,83.5,83.3,78.9,78.7,76.2,60,84.8,86.1,73.8,80.6,89.4,87.5,92.3,94.4,81.6,87.4,1.9,1.6,1.3,1.1,4.3,2.5,58.9,49.4,50.8,58.9,59.4,55.9
2100,Greater Albany Public SD 8J,Jim Golden,645,South Shore Elementary School,Kraig Sproles,Grade(s) K-5,E,Linn,441,11.90%,310,131,--,86.70%,44,25,22,25,,,,,,,,,47%,75%,10%,0,1%,64%,1%,4%,<1%,31%,2,Not Rated,99,1,,Not Rated,23.2,31.8,52.4,40.2,15.8,21.2,44.9,31.8,60.7,39.2,38.3,34.9,66.5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,644,Sunrise Elementary School,Pat Weidmann,Grade(s) K-5,E,Linn,410,17.90%,282,128,--,76.30%,23,25,--,--,,,,,,,,,29%,86%,20%,<1%,0,37%,2%,7%,0,54%,4,Not Rated,98,2,,Not Rated,41.7,38.1,52.4,49.3,37,29.9,44.9,41.3,60.6,35.7,46.5,50,66.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,647,Takena Elementary School,Lisa Shogren,Grade(s) K-2,E,Linn,156,22.20%,156,--,--,75.30%,26.5,25,--,--,,,,,,,,,*,57%,15%,0,1%,10%,0,10%,0,80%,2,Not Rated,95,5,,Not Rated,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,646,Tangent Elementary School,Lori Greenfield,Grade(s) K-5,E,Linn,164,18.40%,111,53,--,80.00%,28,25,--,--,,,,,,,,,7%,68%,13%,0,1%,19%,0,3%,0,77%,2,Not Rated,95,5,,Not Rated,43.1,30.8,52.4,49.5,36.9,26.9,44.9,38.8,66.7,66.7,46.7,67.9,66.5,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,4744,Timber Ridge School,Jodi Dedera,Grade(s) 3-8,E,Linn,708,15.00%,106,229,373,80.30%,26.5,25,31,25,,,,,,,,,<5%,46%,17%,1%,<1%,11%,<1%,5%,<1%,82%,5,Not Rated,98,2,,Not Rated,55.3,54.8,54.5,57.4,49.9,50.8,43.9,49.9,76.3,72.2,68.6,72.7,65.2,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,648,Waverly Elementary School,Anne Griffith,Grade(s) K-5,E,Linn,245,21.60%,185,60,--,83.00%,23,25,38,25,,,,,,,,,25%,80%,26%,1%,0,38%,1%,5%,0,55%,6,Not Rated,99,1,,Not Rated,35.4,33.7,52.4,49.2,32.1,48.5,44.9,42,67.7,76.2,50,29.6,66.5,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Greater Albany Public SD 8J,Jim Golden,649,West Albany High School,Susie Orsborn,Grade(s) 9-12,H,Linn,1326,10.10%,,,,77.50%,--,--,,,30,24,30,24,29,26,33,27,<5%,31%,10%,1%,1%,11%,<1%,5%,<1%,81%,9,Not Rated,98,2,,Not Rated,73.7,81,70,78,37.7,50.8,34.2,47.1,84.9,80.4,78.2,85.7,60,66.9,90.5,83.5,89,90.8,94.4,93.6,64.9,98.1,97.9,73.8,86.9,95.4,95.9,98.7,98.7,81.6,92.2,0.2,0.5,0.2,0.4,4.3,1,64.6,68.3,67.8,73,59.4,65.4
2183,Gresham-Barlow SD 10J,Jim Schlachter,3553,Center for Advanced Learning,Carol Egan,Grade(s) 11-12,H,Multnomah,3,0.00%,,,,*,--,--,,,10.5,24,--,--,13,26,--,--,*,*,*,0,0,0,0,0,0,100%,1,Not Rated,99,1,,Not Rated,*,*,70,--,*,*,34.2,--,*,*,*,*,60,--,*,83.5,--,*,*,0,0,0,--,73.8,--,66.7,0,0,0,81.6,--,0,0,0,--,4.3,--,50,--,--,--,59.4,--
2183,Gresham-Barlow SD 10J,Jim Schlachter,1312,Clear Creek Middle School,David Atherton,Grade(s) 6-8,M,Multnomah,651,15.10%,,,,82.50%,--,--,,,27,24,27,24,32,26,29,27,33%,67%,18%,4%,4%,38%,1%,5%,1%,46%,20,Not Rated,96,4,,Not Rated,44.2,44.1,56.7,53.5,28.1,26.6,42.8,40.6,61.2,60.5,59,57.7,63.8,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,90,Damascus Middle School,Lori Walter,Grade(s) 6-8,M,Multnomah,154,6.90%,,,,78.90%,--,--,,,22.5,24,26.5,24,26.5,26,26.5,27,12%,31%,11%,1%,0,9%,3%,4%,0,82%,7,Not Rated,92,8,,Not Rated,70.1,66.7,56.7,61.1,45.5,50.3,42.8,44.9,86.8,69.5,93.2,85.5,63.8,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,91,Deep Creek Elementary School,Lori Walter,Grade(s) K-5,E,Clackamas,278,9.30%,174,104,--,83.10%,26.5,25,--,--,,,,,,,,,7%,28%,15%,3%,<1%,6%,0,5%,<1%,85%,7,Not Rated,90,10,,Not Rated,57.3,63.9,52.4,70,57.3,59.4,44.9,63.1,88.9,79.6,75.7,>95,66.5,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,932,Dexter McCarty Middle School,John George,Grade(s) 6-8,M,Multnomah,554,16.10%,,,,82.90%,--,--,,,23,24,28,24,28,26,28,27,32%,65%,17%,3%,2%,38%,1%,6%,<1%,50%,16,Not Rated,94,6,,Not Rated,50.8,48.3,56.7,53.3,29.5,33.3,42.8,40.3,71.2,62.9,64.4,60,63.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,933,East Gresham Elementary School,Kimberly Miles,Grade(s) K-5,E,Multnomah,419,20.30%,289,130,--,88.20%,24,25,6,25,,,,,,,,,36%,***,20%,1%,3%,47%,<1%,6%,<1%,43%,11,Not Rated,92,8,3,Not Rated,28.8,27.1,52.4,39.1,19.3,20.8,44.9,29.9,35.1,37.5,47.7,32.7,66.5,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,941,East Orient Elementary School,James Milliken,Grade(s) K-5,E,Multnomah,442,6.20%,283,159,--,90.70%,29,25,--,--,,,,,,,,,5%,27%,10%,4%,2%,10%,<1%,6%,1%,78%,14,Not Rated,89,11,,Not Rated,69.5,71.7,52.4,75,63.6,69.4,44.9,68.6,72,80.5,72,77.6,66.5,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,934,Gordon Russell Middle School,Rolland Hayden,Grade(s) 6-8,M,Multnomah,737,13.10%,,,,81.60%,--,--,,,29,24,29,24,30,26,29,27,24%,55%,15%,2%,4%,29%,1%,5%,1%,59%,12,Not Rated,96,4,,Not Rated,57,52.2,56.7,58.3,37.8,36.6,42.8,44.3,66.3,67.8,66.5,60.9,63.8,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,4601,Gresham Arthur Academy,Amber Sparks,Grade(s) K-5,E,Multnomah,168,4.10%,116,52,--,91.60%,28.5,25,--,--,,,,,,,,,11%,42%,6%,2%,3%,9%,1%,4%,2%,80%,6,Not Rated,88,12,,Not Rated,61,74.7,52.4,66.3,43.9,44.3,44.9,55.1,65,69.2,88.5,84.6,66.5,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,986,Gresham High School,John Koch,Grade(s) 9-12,H,Multnomah,1550,19.20%,,,,73.50%,--,--,,,29,24,29,24,29.5,26,32,27,28%,52%,11%,4%,5%,30%,1%,5%,1%,54%,30,Not Rated,96,4,,Not Rated,82,74.3,70,70.3,34.2,28,34.2,32.7,59.7,59.9,58,50.3,60,59.3,74.6,83.5,84.3,69.2,64,72.5,76,78.6,76.6,73.8,80.2,84.2,81.5,81.8,85.1,81.6,87.1,2.9,2.3,2.6,2.1,4.3,2.4,67.2,63.7,69.4,65.4,59.4,58.5
2183,Gresham-Barlow SD 10J,Jim Schlachter,936,Hall Elementary School,Heidi Lasher,Grade(s) K-5,E,Multnomah,471,23.30%,312,159,--,77.10%,27,25,--,--,,,,,,,,,24%,***,13%,2%,7%,34%,2%,9%,1%,46%,12,Not Rated,88,12,3,Not Rated,27.7,33.2,52.4,42.3,20,24.1,44.9,35.4,65.3,82.5,38,40.3,66.5,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,935,Highland Elementary School,Shawnda Sewell,Grade(s) K-5,E,Multnomah,508,16.80%,330,178,--,86.50%,26,25,--,--,,,,,,,,,39%,***,18%,2%,3%,44%,1%,7%,2%,40%,11,Not Rated,96,4,,Not Rated,25.3,31.2,52.4,37.2,24.1,22.9,44.9,27.6,53,34.2,38.3,24.7,66.5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,3543,Hogan Cedars Elementary School,Elaine Luckenbaugh,Grade(s) K-5,E,Multnomah,599,15.30%,405,194,--,83.20%,29,25,--,--,,,,,,,,,32%,***,12%,3%,2%,35%,2%,4%,1%,54%,11,Not Rated,97,3,,Not Rated,49.1,48.5,52.4,45,36.7,38,44.9,37.1,67.7,69.5,66.7,61.9,66.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,937,Hollydale Elementary School,Debra James,Grade(s) K-5,E,Multnomah,397,16.40%,275,122,--,86.50%,25,25,--,--,,,,,,,,,16%,***,16%,2%,2%,31%,2%,8%,1%,55%,12,Not Rated,98,2,,Not Rated,50.6,47.3,52.4,48.2,33.3,36,44.9,41.2,65.2,52.8,58.2,54,66.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,1313,Kelly Creek Elementary School,Nancy Torbert,Grade(s) K-5,E,Multnomah,526,12.80%,332,194,--,86.70%,28.5,25,--,--,,,,,,,,,22%,***,13%,3%,3%,23%,1%,6%,2%,62%,13,Not Rated,96,4,,Not Rated,51.5,56.3,52.4,48.7,46.6,57.7,44.9,41.3,57.8,54.5,62.5,67.4,66.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,4667,Lewis and Clark Montessori Charter School,Melissa Harbert,Grade(s) K-8,E,Multnomah,297,9.10%,167,68,62,>95%,31,25,--,--,,,,,,,,,*,*,9%,1%,1%,10%,0,11%,0,77%,5,Not Rated,78,22,,Not Rated,48.9,37.2,54.5,81,26.1,28.7,43.9,75.2,85,72,65,51.6,65.2,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Gresham-Barlow SD 10J,Jim Schlachter,4740,Metro East Web Academy,David Gray,Grade(s) 6-12,H,Multnomah,329,61.20%,,,,56.50%,--,--,,,9.5,24,15,24,8,26,21,27,18%,36%,14%,2%,2%,18%,2%,3%,1%,72%,8,Not Rated,91,9,,Not Rated,62,58.9,59.8,46.2,27.9,28.6,40.9,22.1,60.3,50,53.9,46.4,62.1,52.3,56.7,83.5,59.7,22.2,42.1,26,32.9,35.9,39.6,73.8,43.4,41.5,43,43.8,48,81.6,61.8,23.2,21.6,23.4,20.6,4.3,19.1,25,36.4,61.4,53.3,59.4,40.5
2183,Gresham-Barlow SD 10J,Jim Schlachter,938,North Gresham Elementary School,Tracy Klinger,Grade(s) K-5,E,Multnomah,550,16.20%,372,178,--,87.10%,28,25,--,--,,,,,,,,,28%,***,10%,5%,8%,29%,1%,6%,2%,49%,19,Not Rated,94,6,,Not Rated,39.5,40.7,52.4,43.2,32.8,31,44.9,34.7,56.5,47.4,50,72.6,66.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
