DistInstID,SchlYr,CntyNm,DistNm,BldgNm,DistStudCnt,YrBlt,YrRemod,SqFt,DistSqFt,last column
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","ROCK CREEK ELEMENTARY",32588,1974,1989,51687,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","SCHOLLS HEIGHTS ELEMENTARY",32588,1999,,70000,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","SEXTON MOUNTAIN ELEMENTARY",32588,1989,,66500,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","TERRA LINDA ELEMENTARY",32588,1970,1989,50500,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","VOSE ELEMENTARY",32588,1960,1991,51520,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","WEST TUALATIN VIEW ELEMENTARY",32588,1955,1987,42228,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","WILLIAM WALKER ELEMENTARY",32588,1960,1990,50388,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","CEDAR PARK MIDDLE SCHOOL",32588,1965,1990,121777,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","CONESTOGA MIDDLE SCHOOL",32588,1994,,120000,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","FIVE OAKS MIDDLE SCHOOL",32588,1974,1990,140834,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","MEADOW PARK INTERMEDIATE",32588,1963,1992,121777,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","MOUNTAIN VIEW MIDDLE SCHOOL",32588,1968,1992,136296,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","HIGHLAND PARK MIDDLE SCHOOL",32588,1965,1990,121777,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","STOLLER MIDDLE SCHOOL",32588,1999,,121000,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","WHITFORD MIDDLE SCHOOL",32588,1963,1990,122947,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","ALOHA HIGH",32588,1967,1987,232200,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","BEAVERTON HIGH",32588,1915,1999,260520,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","C E MASON CENTER",32588,1949,,42340,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","MERLE DAVIES",32588,1938,1983,41479,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","MERLO STATION",32588,1994,1993,51250,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","SOUTHRIDGE HIGH",32588,1999,,259081,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","SUNSET HIGH",32588,1958,1986,217068,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","WESTVIEW HIGH",32588,1994,,258000,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","Portables Elementary Level:     64 Units",32588,1999,,70110,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","Portables Middle School Level: 19 Units",32588,1999,,21816,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","Portables High School Level:    25 Units",32588,1999,,27710,4154693,-
2243,"7/1/1999","WASHINGTON","BEAVERTON SCH DIST 48J","Portables Support Buildings:      4 Units",32588,1999,,3906,4154693,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS JUNIOR HIGH",1103,1945,1999,40000,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS JUNIOR HIGH-PORTABLE CLRM",1103,1972,,1000,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS Junior high-PRTBL CLRM 2",1103,1980,,1000,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BUXTON ELEMENTARY",1103,1930,,12500,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BUXTON ELEMENTARY-BLDG 2",1103,1930,,500,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS JR HIGH",1103,1929,,10800,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS JR HIGH-GYM",1103,1930,,13000,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS HIGH-MAIN BLDG",1103,1945,,76720,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS HIGH-STORAGE BLDG",1103,1945,,4000,221520,-
2240,"7/1/1999","WASHINGTON","BANKS SCH DIST 13","BANKS ELEMENTARY",1103,1998,,62000,221520,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","BANDON ADMINISTRATION BLDG",876,1950,,1950,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","HARBOR LIGHTS MIDDLE-7th & 8th Wing",876,1975,,13290,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","HARBOR LIGHTS MIDDLE-5th-6th Wing",876,1957,,23945,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","OCEAN CREST ELEMENTARY-section A",876,1939,,20590,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","OCEAN CREST ELEMENTARY-section B",876,1957,1975,15719,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","Ocean Crest Elem - modular classrooms",876,1980,,2278,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","BANDON HIGH",876,1975,,39600,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","BANDON HIGH GYMNASIUM & CAFETERIA",876,1975,,20540,143912,-
1969,"7/1/1999","COOS","BANDON SCH DIST 54","BANDON HIGH STADIUM",876,1957,,6000,143912,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","DISTRICT OFFICE",2317,1967,,22310,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","SUMPTER ELEMENTARY",2317,1940,,1360,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","BROOKLYN ELEMENTARY",2317,1955,1973,32812,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","CHURCHILL ELEMENTARY",2317,1926,1973,29805,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","HAINES ELEMENTARY",2317,1911,,17500,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","KEATING ELEMENTARY",2317,1940,,5899,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","NORTH BAKER ELEMENTARY",2317,1913,1973,36302,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","SOUTH BAKER ELEMENTARY",2317,1958,1973,34200,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","BAKER HIGH MAIN BUILDING",2317,1950,1991,126904,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","HIGH SCHOOL VO-AG BUILDING",2317,1950,1974,23000,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","HIGH SCHOOL STADIUM",2317,1950,,8806,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","HIGH SCHOOL SWIMMING POOL",2317,1950,,2848,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","MIDDLE SCHOOL STACK BUILDING",2317,1934,,34877,444931,-
1894,"7/1/1999","BAKER","BAKER SCH DIST 05J","MIDDLE SCHOOL CENTRAL BUILDING",2317,1916,,54000,444931,-
1966,"7/1/2000","COOS","NORTH BEND SCH DIST 13","NORTH BEND SR HIGH POWER MECH",2498,1968,,4000,438984,-
1966,"7/1/2000","COOS","NORTH BEND SCH DIST 13","NORTH BEND SR HIGH COMPUTER SKILLS",2498,1968,,5000,438984,-
1996,"7/1/2000","DOUGLAS","NORTH DOUGLAS SCH DIST 22","NORTH DOUGLAS ADMIN BLDG",437,1893,,4800,102800,-
1996,"7/1/2000","DOUGLAS","NORTH DOUGLAS SCH DIST 22","NORTH DOUGLAS ELEMENTARY",437,1930,1992,48000,102800,-
1996,"7/1/2000","DOUGLAS","NORTH DOUGLAS SCH DIST 22","NORTH DOUGLAS HIGH",437,1930,1972,50000,102800,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","NEWBERG DISTRICT OFFICE",4890,1910,1990,28715,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","NEWBERG DISTRICT-BUS BARN",4890,1958,1981,21278,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","NEWBERG DISTRICT MAINTENANCE SHOP",4890,1953,,2400,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","ANTONIA CRATER ELEMENTARY",4890,1995,,58229,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","DUNDEE ELEMENTARY",4890,1937,1994,49712,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","EDWARDS ELEMENTARY",4890,1929,1990,55058,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","EDWARDS ELEMENTARY-CAFETERIA",4890,1956,1999,14730,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","EWING YOUNG ELEMENTARY",4890,1954,1989,22557,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","MABEL RUSH ELEMENTARY",4890,1960,1994,53737,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","MABEL RUSH ANNEX",4890,1978,1990,5040,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","CHEHALEM VALLEY MIDDLE",4890,1995,,95335,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","MOUNTAIN VIEW MIDDLE",4890,1976,1994,85153,666944,-
2254,"7/1/2000","YAMHILL","Newberg SD 29J","NEWBERG HIGH",4890,1961,1999,175000,666944,-
2199,"7/1/2000","TILLAMOOK","NESTUCCA VALLEY SCH DIST 101J","NESTUCCA HIGH",651,1929,1968,71584,131731,-
2199,"7/1/2000","TILLAMOOK","NESTUCCA VALLEY SCH DIST 101J","NESTUCCA VALLEY MIDDLE",651,1920,1969,28400,131731,-
2199,"7/1/2000","TILLAMOOK","NESTUCCA VALLEY SCH DIST 101J","NESTUCCA VALLEY ELEMENTARY",651,1950,1961,31747,131731,-
2198,"7/1/2000","TILLAMOOK","NEAH-KAH-NIE SCH DIST 56","ROCKAWAY DISTRICT OFFICE",813,1947,1955,14125,208425,-
2198,"7/1/2000","TILLAMOOK","NEAH-KAH-NIE SCH DIST 56","GARIBALDI ELEMENTARY",813,1927,1953,40400,208425,-
2198,"7/1/2000","TILLAMOOK","NEAH-KAH-NIE SCH DIST 56","LOWER NEHALEM ELEMENTARY",813,1900,1929,26500,208425,-
2198,"7/1/2000","TILLAMOOK","NEAH-KAH-NIE SCH DIST 56","NEHALEM UPPER ELEMENTARY",813,1924,1988,32400,208425,-
2198,"7/1/2000","TILLAMOOK","NEAH-KAH-NIE SCH DIST 56","NEAH-KAH-NIE JR/SR HIGH",813,1952,1994,95000,208425,-
1968,"7/1/2000","COOS","MYRTLE POINT SCH DIST 41","MYRTLE POINT DIST OFFICE",868,1945,,6920,193880,-
1968,"7/1/2000","COOS","MYRTLE POINT SCH DIST 41","MYRTLE POINT SD 41 TRANS/MAINT",868,1945,,8260,193880,-
1968,"7/1/2000","COOS","MYRTLE POINT SCH DIST 41","MAPLE PRIMARY",868,1929,,18200,193880,-
1968,"7/1/2000","COOS","MYRTLE POINT SCH DIST 41","MYRTLE CREST ELEMENTARY",868,1945,,72000,193880,-
1968,"7/1/2000","COOS","MYRTLE POINT SCH DIST 41","MYRTLE POINT HIGH",868,1929,,88500,193880,-
2145,"7/1/2000","MARION","MT ANGEL SCH DIST 91","MT ANGEL MIDDLE",754,1968,1996,44250,152250,-
2145,"7/1/2000","MARION","MT ANGEL SCH DIST 91","ST MARYS PUBLIC",754,1997,,52000,152250,-
2145,"7/1/2000","MARION","MT ANGEL SCH DIST 91","JOHN F KENNEDY HIGH",754,1958,1998,56000,152250,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","MONROE HIGH",447,1929,1972,31527,112521,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","MONROE MIDDLE",447,1950,,31626,112521,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","ALPINE ELEMENTARY",447,1955,,12900,112521,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","MONROE HIGH INDUSTRIAL ARTS",447,1972,,8020,112521,-
1898,"7/1/2000","BENTON","MONROE SCH DIST 1J","MONROE HIGH GYMNASIUM",447,1989,,24248,112521,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEMENTARY",2879,1928,,3200,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEM-GYM QUONSET HUT",2879,1955,,2432,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEM-STORAGE/PUMPHSE",2879,1976,,4000,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEM-1987 ADDITION",2879,1987,,2142,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEM LIBRARY",2879,1949,1999,1292,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ELEM ADD 2 CLSSRMS/GYM/KITCH",2879,1993,,9500,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","DICKEY PR ADD 1 CLASSROOM",2879,1965,,1665,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEMENTARY",2879,1952,,5009,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM CLASSROOM/ HALLWAY",2879,1954,,1800,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM CLASSROOM ADDITION 1",2879,1965,,6500,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM GYM",2879,1976,,8331,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM ENCLOSE HALLWAYS",2879,1977,,1443,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM BOYS/GIRLS LOCKER ROOMS",2879,1985,,1464,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM LIBRARY",2879,1986,,6776,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","CLARKES ELEM CLASSROOM ADDITION 2",2879,1990,,2161,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA ELEMENTARY",2879,1980,,49393,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL MAIN BLDG - OFFICE/ 8TH GRADE",2879,1954,,40783,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL MIDDLE WING/ 6TH GRADE",2879,1958,,5400,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL 6TH GRADE WING",2879,1968,,33094,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL 7 MODULARS",2879,1971,,8070,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL 1 MODULAR",2879,1992,,879,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA MDL 4 MODULARS",2879,1993,,2880,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA HIGH MAIN BLDG",2879,1976,1997,64340,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA HIGH NEW GYM",2879,1988,,36912,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","MOLALLA HIGH 30 CLASSROOM ADDITION",2879,1997,,107320,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","NATURAL RESOURCE CENTER",2879,1998,,7500,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","RURAL DELL ORIGINAL OLD BLDG (WHITE)",2879,1938,,3296,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","RURAL DELL SOUTH WING",2879,1952,,3917,554113,-
1925,"7/1/2000","CLACKAMAS","Molalla River Sch Dist 35","RURAL DELL 3 CLASSROOMS/ GYM",2879,1964,,9698,554113,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","ABERNETHY ELEM SCH",55321,1924,1956,50358,8529059,-
2082,"7/1/1998","LANE","EUGENE SCH DIST 4J","ADAMS ELEM SCHOOL",18636,1949,1996,27281,2801409,-
2082,"7/1/1997","LANE","EUGENE SCH DIST 4J","ADAMS ELEM SCHOOL",18832,1949,1996,27281,2801409,-
2187,"7/1/1998","MULTNOMAH","DAVID DOUGLAS SCH DIST 40","AIM HIGH SCHOOL",7680,1956,,31214,1018580,-
2187,"7/1/1997","MULTNOMAH","DAVID DOUGLAS SCH DIST 40","AIM HIGH SCHOOL",7546,1956,,31214,1018580,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","AINSWORTH ELEM SCHOOL",55321,1912,1962,57593,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","ALAMEDA ELEM SCHOOL",55321,1921,1990,63436,8529059,-
2187,"7/1/1998","MULTNOMAH","DAVID DOUGLAS SCH DIST 40","ALICE OTT MIDDLE SCHOOL",7680,1937,1995,76551,1018580,-
2187,"7/1/1997","MULTNOMAH","DAVID DOUGLAS SCH DIST 40","ALICE OTT MIDDLE SCHOOL",7546,1937,1995,76551,1018580,-
1976,"7/1/1998","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","AMITY CREEK ELEMENTARY SCHOOL",12363,1925,,10000,1374310,-
1976,"7/1/1997","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","AMITY CREEK ELEMENTARY SCHOOL",12111,1925,,62592,1420499,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","APPLEGATE ELEM SCHOOL",55321,1954,1980,26101,8529059,-
2097,"7/1/1998","LINCOLN","LINCOLN CO SCH DIST","ARCADIA ELEM SCHOOL",7041,1963,1978,32610,1160793,-
2097,"7/1/1997","LINCOLN","LINCOLN CO SCH DIST","ARCADIA ELEM SCHOOL",7161,1963,1978,32610,887166,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","ARLETA ELEM SCHOOL",55321,1929,1953,76489,8529059,-
2097,"7/1/1998","LINCOLN","LINCOLN CO SCH DIST","ARTS, SCIENCES, AND TECHNOLOGY",7041,,,5400,1160793,-
2097,"7/1/1997","LINCOLN","LINCOLN CO SCH DIST","ARTS, SCIENCES, AND TECHNOLOGY",7161,,,5400,887166,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","ASTOR ELEM SCHOOL",55321,1949,1958,47360,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","ATKINSON ELEM SCHOOL",55321,1953,1959,58057,8529059,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","AUBURN ELEM SCHOOL",33725,1955,1994,47461,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","AUBURN ELEM SCHOOL",33086,1955,1994,47461,3946588,-
2082,"7/1/1998","LANE","EUGENE SCH DIST 4J","AWBREY PARK ELEM SCHOOL",18636,1967,1971,56816,2801409,-
2082,"7/1/1997","LANE","EUGENE SCH DIST 4J","AWBREY PARK ELEM SCHOOL",18832,1967,1971,56816,2801409,-
2082,"7/1/1998","LANE","EUGENE SCH DIST 4J","BAILEY HILL ELEM SCHOOL",18636,1949,1966,36442,2801409,-
2082,"7/1/1997","LANE","EUGENE SCH DIST 4J","BAILEY HILL ELEM SCHOOL",18832,1949,1966,36442,2801409,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","BAKER ELEM SCHOOL",33725,1951,,6067,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","BAKER ELEM SCHOOL",33086,1951,,6067,3946588,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BALL ELEM SCHOOL",55321,1948,1976,22797,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BEACH ELEM SCHOOL",55321,1928,1990,70404,8529059,-
1976,"7/1/1998","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BEAR CREEK ELEM SCHOOL",12363,1963,1973,52469,1374310,-
1976,"7/1/1997","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BEAR CREEK ELEM SCHOOL",12111,1963,1973,52469,1420499,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BEAUMONT MIDDLE SCHOOL",55321,1926,1989,94431,8529059,-
1976,"7/1/1998","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BEND HIGH SCHOOL",12363,1956,1994,199428,1374310,-
1976,"7/1/1997","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BEND HIGH SCHOOL",12111,1956,1994,199428,1420499,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BENSON POLYTECHNIC HIGH S",55321,1917,1991,441219,8529059,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","BETHEL ELEM SCHOOL",33725,1800,1956,8742,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","BETHEL ELEM SCHOOL",33086,1800,1956,8742,3946588,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BINNSMEAD MIDDLE SCHOOL",55321,1949,1987,109059,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BOISE/ELIOT ELEM SCHOOL",55321,1926,1989,61379,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BRIDGER ELEM SCHOOL",55321,1951,1959,45142,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BRIDLEMILE ELEM SCHOOL",55321,1956,1965,59037,8529059,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BROOKLYN ELEM SCHOOL",55321,1930,1955,39084,8529059,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","BRUSH COLLEGE ELEM SCHOOL",33725,1800,1994,51780,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","BRUSH COLLEGE ELEM SCHOOL",33086,1800,1994,51780,3946588,-
1923,"7/1/1998","CLACKAMAS","LAKE OSWEGO SCH DIST 7J","BRYANT ELEMENTARY SCHOOL",7130,1966,,50135,1050752,-
1923,"7/1/1997","CLACKAMAS","LAKE OSWEGO SCH DIST 7J","BRYANT ELEM SCHOOL",7186,1966,,50135,1050752,-
1976,"7/1/1998","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BUCKINGHAM ELEM SCHOOL",12363,1980,,55376,1374310,-
1976,"7/1/1997","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","BUCKINGHAM ELEM SCHOOL",12111,1980,,55376,1420499,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","BUCKMAN ELEM SCHOOL",55321,1922,,82023,8529059,-
2082,"7/1/1998","LANE","EUGENE SCH DIST 4J","BUENA VISTA SPANISH IMMERS",18636,1960,1968,24792,2801409,-
2082,"7/1/1997","LANE","EUGENE SCH DIST 4J","BUENA VISTA SPANISH IMMERS",18832,1960,1968,24792,2801409,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","BUSH ELEM SCHOOL",33725,1936,1949,54770,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","BUSH ELEM SCHOOL",33086,1936,1949,54770,3946588,-
2082,"7/1/1998","LANE","EUGENE SCH DIST 4J","CAL YOUNG MIDDLE SCHOOL",18636,1952,1980,87591,2801409,-
2082,"7/1/1997","LANE","EUGENE SCH DIST 4J","CAL YOUNG MIDDLE SCHOOL",18832,1952,1980,87591,2801409,-
2100,"7/1/1998","LINN","GREATER ALBANY SCH DIST 8J","CALAPOOIA MIDDLE SCHOOL",7953,1963,1973,96315,1109125,-
2100,"7/1/1997","LINN","GREATER ALBANY SCH DIST 8J","CALAPOOIA MIDDLE SCHOOL",7871,1963,1973,96315,1109125,-
2142,"7/1/1998","MARION","SALEM/KEIZER SCH DIST 24J","CANDALARIA ELEM SCHOOL",33725,1955,1986,34970,3946588,-
2142,"7/1/1997","MARION","SALEM/KEIZER SCH DIST 24J","CANDALARIA ELEM SCHOOL",33086,1955,1986,34970,3946588,-
2180,"7/1/1997","MULTNOMAH","Portland Sch Dist 1j","CAPITOL HILL ELEM SCHOOL",55321,1917,1990,46241,8529059,-
2024,"7/1/1998","HOOD RIVER","HOOD RIVER CO SCH DIST 1","CASCADE LOCKS SCHOOL",3788,1948,1995,41783,646938,-
2024,"7/1/1997","HOOD RIVER","HOOD RIVER CO SCH DIST 1","CASCADE LOCKS SCHOOL",3722,1948,1995,41783,646938,-
1976,"7/1/1998","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","CASCADE MIDDLE SCHOOL",12363,1978,,92250,1374310,-
1976,"7/1/1997","DESCHUTES","BEND/LAPINE ADMIN SCH DIST 1","CASCADE MIDDLE SCHOOL",12111,1978,,92250,1420499,-
2212,"7/1/1998","UNION","LA GRANDE SCH DIST 1","CENTRAL ELEM SCHOOL",2554,1954,1994,39170,424856,-
2212,"7/1/1997","UNION","LA GRANDE SCH DIST 1","CENTRAL ELEM SCHOOL",2644,1954,1994,39170,405249,-
2100,"7/1/1998","LINN","GREATER ALBANY SCH DIST 8J","CENTRAL ELEM SCHOOL",7953,1915,1960,48453,1109125,-
2100,"7/1/1997","LINN","GREATER ALBANY SCH DIST 8J","CENTRAL ELEM SCHOOL",7871,1915,1960,48453,1109125,-
2105,"7/1/1998","LINN","CENTRAL LINN SCH DIST 552","CENTRAL LINN ELEMENTARY SC",686,1932,1977,117390,203201,-
2105,"7/1/1997","LINN","CENTRAL LINN SCH DIST 552","CENTRAL LINN ELEMENTARY SC",786,1932,1977,117390,203201,-
1928,"7/1/1999","CLACKAMAS","OREGON CITY SCH DIST 62","OREGON CITY HS SCIENCE WING",7335,1960,1968,20000,1064272,-
1928,"7/1/1999","CLACKAMAS","OREGON CITY SCH DIST 62","OREGON CITY HS SOUTH WING",7335,1968,,90610,1064272,-
1928,"7/1/1999","CLACKAMAS","OREGON CITY SCH DIST 62","REDLAND ELEMENTARY",7335,1948,1990,55000,1064272,-
1928,"7/1/1999","CLACKAMAS","OREGON CITY SCH DIST 62","INSTRUCTIONAL MEDIA CONTER",7335,1948,1999,1400,1064272,-
1928,"7/1/1999","CLACKAMAS","OREGON CITY SCH DIST 62","SAGE ALTERNATIVE SCHOOL",7335,1981,1999,1800,1064272,-
